Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
137	19.34351	2.5546136	22.798014	13.02663	206.29167	129.7634	611.0	59.0	1000.0	775432.0	0.1873024154589372	1.9529018	0.49467567	3.1653209	-0.021188412	20.37155	13.64676	89.06405	-7.0882554	-2.7939677e-09	-0.0007626187	-1.0430813e-07	0.002066981	0.12861434	-0.09460637	204.11574	-136.68657	0	0	1.0	1.0877702	0.0008555151	4140000	9745.361840724945
138	18.836105	2.2108662	23.328793	11.821869	198.33333	135.15135	475.0	18.0	1000.0	781026.0	0.18729640287769783	1.9035709	0.49404588	3.20559	0.14474493	19.12136	14.06976	93.9758	-11.33452	-1.8626451e-09	-0.0012210201	-7.4505806e-08	0.003422264	0.14078635	-0.106015645	226.29413	-157.02002	0	0	1.0	1.087617	0.0014996922	4170000	9812.18598484993
139	18.91553	1.7557241	22.18122	15.982295	163.125	112.983154	381.0	0.0	1000.0	786026.0	0.18714904761904763	1.9387206	0.46086967	3.1382687	0.41863388	19.200417	14.805696	87.765175	-9.021113	0.0	-0.0017155726	-1.8626451e-08	-0.0030925013	0.13378449	-0.10010055	192.51445	-129.22372	0	0	1.0	1.0874372	0.0016725035	4200000	9879.033041000366
140	18.339684	2.620622	23.957308	12.644288	145.58333	83.80678	294.0	0.0	1000.0	790715.0	0.18693026004728133	1.9042574	0.45478496	2.9910808	0.27957824	17.836382	12.4388	83.40729	-16.801146	-5.5879354e-09	-0.0011770173	-1.0430813e-07	-0.0030536614	0.13779074	-0.10122529	172.8789	-108.24279	0	0	1.0	1.0869354	0.0011873473	4230000	9946.617332220078
141	19.28478	2.1700299	22.827307	14.931587	209.79167	94.28635	480.0	76.0	1000.0	796860.0	0.187056338028169	1.91509	0.48318762	3.2335353	0.12698036	17.865446	12.28073	72.15264	-9.360496	-1.6763806e-08	-0.0021827559	4.8428774e-08	0.0012178763	0.12043856	-0.08817002	188.89197	-119.3691	0	0	3.0	1.086421	0.0020387154	4260000	10013.481789588928
142	18.584236	1.8757079	22.112965	15.076521	220.41667	104.57449	448.0	44.0	1000.0	803294.0	0.18724801864801865	1.9227059	0.48575103	3.254357	0.19160213	22.214876	13.93415	84.09065	-6.6870494	-2.7939677e-09	-0.019173605	5.9604645e-08	-0.0057419613	0.116311	-0.086436465	206.03789	-130.74747	0	0	79.0	1.0851285	0.0076449895	4290000	10093.982832193375
143	18.61686	2.5251818	21.825947	11.956137	237.66667	110.99237	563.0	41.0	1000.0	810309.0	0.18757152777777777	1.9054192	0.4316943	3.1599088	0.19936274	23.396376	15.626142	83.33547	-9.467975	2.2351742e-08	-0.01872406	4.4703484e-08	-0.003201723	0.11227107	-0.084271	209.39876	-135.98212	0	0	79.0	1.0568793	0.00715403	4320000	10174.048250436783
144	18.963236	4.2429557	24.637756	1.8108199	198.58333	84.95828	341.0	63.0	1000.0	816733.0	0.18775471264367816	1.943964	0.47192684	3.3065398	0.1619695	21.69983	13.97868	85.882286	-14.226975	-7.450581e-09	-0.019810528	2.2351742e-08	-0.027480077	0.19324125	-0.15208662	198.50475	-131.81422	0	0	79.0	1.0310352	0.0073025897	4350000	10253.679373025894
145	18.667116	2.8206825	26.309425	13.114951	222.0	123.97715	577.0	9.0	1000.0	823154.0	0.18793470319634703	1.995594	0.5250003	3.2660265	-0.0131326355	22.040476	13.601719	87.45016	-14.56514	1.6763806e-08	-0.02035964	-1.1920929e-07	0.005803356	0.1277493	-0.097895175	243.3957	-148.60703	0	0	79.0	1.0122609	0.008531498	4380000	10333.251631736755
146	18.217606	2.9108555	22.666706	10.239583	218.20833	135.92215	567.0	0.0	1000.0	829957.0	0.18819886621315193	1.9319892	0.49069753	3.2594156	0.10251087	23.095512	14.289567	84.79269	-6.8603854	-1.4901161e-08	-0.019448893	-1.1175871e-07	0.0054592364	0.17862517	-0.13644011	210.04626	-146.49292	0	0	79.0	0.99151987	0.0077042924	4410000	10413.442486286163
147	19.200941	2.1965477	22.72323	14.98799	186.875	99.52818	411.0	22.0	1000.0	835606.0	0.18819954954954954	1.8922524	0.4921732	3.1387005	-0.099762276	21.916	14.979034	85.96684	-14.281858	-1.1641532e-08	-0.019880012	1.7881393e-07	-0.008761538	0.15925777	-0.11864316	185.76892	-126.6126	0	0	79.0	0.970239	0.008366751	4440000	10492.877426862717
148	19.177094	2.740753	24.361738	10.901501	192.66667	87.11854	370.0	25.0	1000.0	841198.0	0.1881874720357942	1.9707427	0.46532854	3.1413934	0.21509531	19.694925	13.6775675	85.31429	-11.599627	1.1175871e-08	-0.018998768	-3.7252903e-09	-0.0013722414	0.14448762	-0.10515497	178.41881	-113.77252	0	0	79.0	0.9360916	0.010254489	4470000	10572.34415268898
149	19.077353	2.9079287	24.218336	13.609216	190.75	79.03282	333.0	48.0	1000.0	847069.0	0.18823755555555555	1.9729815	0.5025169	3.3514304	0.07663728	18.150358	12.729412	72.74971	-8.174846	9.313226e-09	-0.015157111	1.4901161e-08	0.004995726	0.16334158	-0.12065451	182.59253	-121.09875	0	0	67.0	0.92486	0.011707682	4500000	10649.959233045578
150	19.859974	2.645329	23.103518	10.94448	196.0	99.876175	427.0	43.0	1000.0	852896.0	0.18827726269315673	1.9761171	0.47260585	3.4072032	0.22144349	20.133312	14.348842	85.6663	-6.7139287	-1.4901161e-08	-0.013809502	8.940697e-08	-0.006705462	0.17648599	-0.13615459	181.83096	-121.5697	0	0	74.0	0.883554	0.014657669	4530000	10731.408608436584
151	19.335485	2.0091553	22.76917	14.401404	207.125	85.19209	403.0	57.0	1000.0	858709.0	0.18831337719298247	1.9938221	0.5113893	3.108782	0.025121123	21.24959	14.240859	88.22184	-7.3599377	-3.7252903e-09	0.009988571	1.1920929e-07	0.0074640336	0.13406658	-0.100276135	185.48022	-126.161476	0	0	1.0	0.8648727	0.01899134	4560000	10798.31425189972
152	19.184807	2.069109	23.414238	14.348513	223.29167	100.59219	465.0	52.0	1000.0	864760.0	0.188400871459695	1.9758505	0.4291456	3.2652693	0.15696624	20.558182	14.596488	86.59459	-8.001717	-5.1950337e-09	0.008336632	-8.195639e-08	0.005604267	0.13640775	-0.10271579	170.06049	-114.61795	0	0	1.0	0.8645527	0.01848153	4590000	10865.323230028152
153	18.790415	2.7141755	22.433584	8.67015	201.20833	95.31788	352.0	30.0	1000.0	871019.0	0.18853225108225108	1.9475523	0.4511811	3.1696613	0.2346896	21.482996	14.171906	78.071556	-5.0084143	1.1175871e-08	-0.0014516248	-7.4505806e-08	-0.0020822252	0.14693005	-0.11415693	195.46396	-128.5489	0	0	1.0	0.8644259	0.0026929006	4620000	10931.890877962112
154	18.853788	3.0586774	23.62815	11.950997	175.04167	93.85427	410.0	20.0	1000.0	876144.0	0.18841806451612902	1.9365671	0.49914926	3.2833612	-0.07298694	17.91209	12.251611	90.79058	-10.713412	-1.3969839e-09	-0.00036288254	-4.4703484e-08	0.0037236884	0.16146402	-0.12171772	185.43971	-124.44224	0	0	1.0	0.8646257	0.004845664	4650000	10999.151286840439
155	19.075254	2.647262	25.753332	15.405975	223.29167	111.77748	534.0	13.0	1000.0	882737.0	0.1886190170940171	1.903088	0.5054656	3.1734662	-0.14071997	20.80378	14.918536	85.61136	-11.589214	9.313226e-09	0.0020605978	-5.9604645e-08	-0.0017754226	0.14839128	-0.10926214	235.82343	-165.525	0	0	1.0	0.8648693	0.007547373	4680000	11065.734373569489
156	20.258772	1.8017732	23.902494	17.563341	203.375	120.71931	557.0	16.0	1000.0	888561.0	0.18865414012738854	1.9959825	0.43430457	3.0166485	0.2669688	19.919107	14.667582	84.29712	-8.756339	1.6763806e-08	-0.0008800628	-1.1175871e-07	0.0013495828	0.1214651	-0.08057417	206.35468	-136.81714	0	0	1.0	0.86525327	0.0057498002	4710000	11134.063193321228
157	18.886171	2.3465831	22.438404	12.154191	228.04167	119.19504	465.0	43.0	1000.0	895762.0	0.18897932489451477	2.0281827	0.45249477	2.9790187	0.2611276	25.138685	16.870533	99.216	-16.24998	6.9849193e-09	-0.0010537077	7.636845e-08	0.007868806	0.1515772	-0.10756752	216.27112	-144.72003	0	0	1.0	0.8656272	0.0034660962	4740000	11200.674410104752
158	19.903349	3.2512863	24.582561	7.0831666	191.125	115.18294	481.0	39.0	1000.0	901608.0	0.18901635220125787	1.9889145	0.4613393	3.0746052	-0.21981746	22.548258	14.517524	85.12308	-8.112335	1.4901161e-08	0.0015300652	-2.9802322e-08	-0.0057591684	0.15138297	-0.10711291	209.43622	-138.69221	0	0	1.0	0.8659327	0.007653363	4770000	11267.180356264114
159	18.988562	2.222122	24.254581	15.045701	185.66667	94.65801	382.0	35.0	1000.0	906640.0	0.18888333333333332	1.9533072	0.5306378	3.3132951	-0.21048507	18.992037	12.512124	81.49595	-13.113607	-1.071021e-08	-0.0009680075	8.940697e-08	-0.0023020934	0.1272062	-0.08678433	189.49951	-130.65495	0	0	1.0	0.86660814	0.0037808074	4800000	11333.898902893066
160	18.508017	3.2037895	23.651575	9.583517	237.20833	96.50345	424.0	70.0	1000.0	913376.0	0.18910476190476191	1.9346657	0.5002995	3.09029	0.12948994	19.861654	14.000751	93.19591	-10.314838	7.450581e-09	0.00011799461	-3.7252903e-08	-0.0029111058	0.16501749	-0.114802465	221.24199	-153.50723	0	0	1.0	0.86707175	0.005215953	4830000	11401.926849603653
161	18.912584	2.6251051	23.07475	14.341105	193.79167	96.75527	507.0	44.0	1000.0	918854.0	0.18906460905349795	1.9466518	0.5450815	3.184728	-0.029631756	20.326395	11.877851	69.02953	-5.186798	2.3283064e-10	-0.0013243202	2.2351742e-08	0.0029422261	0.1592623	-0.115771815	195.28497	-126.256775	0	0	1.0	0.86767143	0.0027339915	4860000	11468.773260593414
162	20.535858	2.0018392	25.000025	16.812603	165.83333	92.14828	357.0	0.0	1000.0	923465.0	0.1888476482617587	2.0039427	0.47968224	3.3448925	0.032323122	17.152184	12.550286	73.33918	-9.118138	-7.450581e-09	-0.00024145353	5.9604645e-08	-0.0015966687	0.13365445	-0.09377842	163.03476	-106.62785	0	0	1.0	0.86819726	0.0040221876	4890000	11535.351958990097
163	19.328758	3.5431216	25.551939	9.454449	190.79167	88.828476	326.0	0.0	1000.0	929065.0	0.18883434959349593	2.0116096	0.50089496	3.1034071	-0.11005142	17.864567	13.225799	80.88809	-10.884506	0.0	-0.00044406182	-2.9802322e-08	-0.0015027411	0.15738535	-0.111471236	178.77194	-116.85353	0	0	1.0	0.86869395	0.0046410514	4920000	11602.014972925186
164	19.03287	2.1116421	22.99328	14.868193	195.5	94.07178	379.0	25.0	1000.0	935147.0	0.18891858585858587	1.9998323	0.5161923	3.1962502	0.14223436	19.9621	13.195997	81.63427	-11.368461	-6.0535967e-09	-0.0008717568	-7.450581e-09	-0.0044971295	0.16294655	-0.11979017	190.01982	-122.15902	0	0	1.0	0.8692757	0.001627987	4950000	11668.8967730999
165	19.378881	2.389135	23.069477	14.939972	154.70833	73.32603	330.0	49.0	1000.0	939907.0	0.18873634538152612	1.9942219	0.46373612	3.2308908	0.20053516	16.918365	13.073934	77.933235	-11.532082	-5.5879354e-09	-0.0009129103	4.8428774e-08	-0.00075133704	0.11924811	-0.085150324	152.38594	-95.60275	0	0	1.0	0.87002987	0.0021907846	4980000	11735.808402061462
166	19.723219	1.8196118	22.95004	15.231322	154.20833	102.00122	379.0	0.0	1000.0	944580.0	0.18853892215568863	2.0136926	0.46631536	3.3474536	-0.26617023	16.735563	12.333397	73.293625	-12.782732	-1.0244548e-08	-0.0011088182	1.1920929e-07	0.0017610183	0.12698664	-0.092926204	135.37823	-82.380875	0	0	1.0	0.87090945	0.003803417	5010000	11802.394475698471
167	19.65817	2.2800684	24.387476	14.703331	179.45833	104.30363	430.0	30.0	1000.0	949838.0	0.18845992063492065	1.9859568	0.47744122	3.088985	0.17331055	17.739466	11.789214	74.93167	-6.553007	1.6298145e-08	-0.0008450019	2.2351742e-08	-0.0012914762	0.110634424	-0.07831864	171.41656	-107.49217	0	0	1.0	0.8717595	0.0012780984	5040000	11868.84670996666
168	20.096165	2.1105895	23.71007	15.8888035	187.91667	109.0634	428.0	8.0	1000.0	955850.0	0.18853057199211046	2.013046	0.46900037	3.1241536	0.30828258	19.166328	13.617316	88.51349	-8.203519	5.5879354e-09	-0.00041602412	2.9802322e-08	-0.002307116	0.1069823	-0.07179761	188.29248	-120.59793	0	0	1.0	0.87256265	0.004384284	5070000	11936.011157274246
169	19.430819	2.695549	22.818644	12.832896	176.29167	77.47283	376.0	52.0	1000.0	961286.0	0.18848745098039216	1.9890001	0.47060576	3.1553938	0.5155305	18.920988	12.922758	81.93892	-5.9063635	-9.313226e-09	-0.00043462924	-1.1920929e-07	-0.0004408229	0.10998236	-0.07383476	190.17087	-125.41594	0	0	1.0	0.87335217	0.0057907146	5100000	12002.590550899506
170	19.966682	1.9035838	23.762476	16.911245	181.66667	90.91144	407.0	59.0	1000.0	966448.0	0.1883914230019493	2.0130148	0.4834883	3.144871	0.30776298	18.97001	12.747054	75.230064	-6.656326	0.0	-0.0012128793	5.9604645e-08	0.0019066446	0.12714598	-0.08910997	164.17662	-104.47071	0	0	1.0	0.87391925	0.0019948203	5130000	12071.025180101395
171	18.479414	4.263517	26.031986	1.9350435	166.70833	83.83688	302.0	11.0	1000.0	971464.0	0.18826821705426355	1.9710373	0.5123456	3.1110976	0.04996389	17.922667	11.353093	69.65046	-9.271195	1.3038516e-08	-0.0014090389	1.4901161e-08	0.0018744282	0.16608773	-0.119740546	190.74762	-115.19502	0	0	1.0	0.8744593	0.0039166585	5160000	12137.682688951492
172	19.566998	3.1933885	23.806385	11.207575	209.25	65.59042	345.0	75.0	1000.0	977504.0	0.18834373795761078	1.9014442	0.53971815	3.3386395	-0.337929	18.549133	11.969149	75.9553	-3.9003408	3.7252903e-09	-0.001798081	2.9802322e-08	-0.0010528069	0.18870977	-0.13942248	179.2307	-111.53136	0	0	1.0	0.8749326	0.001736199	5190000	12204.66314291954
173	19.100267	2.1210968	23.953085	16.261936	183.75	93.03595	368.0	48.0	1000.0	982988.0	0.188311877394636	1.9793494	0.49713162	3.2621012	0.14484543	19.438745	11.485344	75.585976	-3.3789692	1.8626451e-09	-0.001097112	5.2154064e-08	-1.2181699e-05	0.13665622	-0.09771979	183.00345	-117.82678	0	0	1.0	0.8753356	0.0011004261	5220000	12271.442842721939
174	19.745396	2.587242	24.42246	14.150214	194.54167	106.63918	442.0	32.0	1000.0	988721.0	0.18832780952380954	1.9602346	0.49684116	3.2584186	0.03382758	19.609837	13.514849	72.44272	-8.491213	-9.313226e-09	-0.0010698999	-8.940697e-08	0.0026943712	0.14292514	-0.10247946	197.88048	-127.35074	0	0	1.0	0.87584513	0.00081843795	5250000	12338.494547843933
175	19.014545	2.901509	23.702232	13.710785	196.91667	87.36653	383.0	42.0	1000.0	994821.0	0.1884130681818182	1.9319372	0.53853285	3.4601498	0.19210956	20.70399	13.479116	75.91787	-8.252785	6.519258e-09	-0.001280365	-1.0430813e-07	0.0002833791	0.18729681	-0.14070797	211.14034	-141.99557	0	0	1.0	0.8763184	0.0024963496	5280000	12405.945729970932
176	19.67602	2.5544832	25.072437	12.865135	163.125	90.76035	324.0	11.0	1000.0	999727.0	0.18827250470809792	1.9472591	0.48254412	3.1741376	-0.059261546	18.988846	13.150277	79.06838	-8.130797	-1.3038516e-08	-0.0011254553	1.4156103e-07	0.00011977926	0.13809586	-0.09383143	178.1776	-118.0858	0	0	1.0	0.8767309	0.0012491355	5310000	12472.504492282867
177	18.819157	2.506187	23.081345	11.598266	163.54167	90.82813	385.0	12.0	1000.0	1004918.0	0.1881868913857678	1.9682829	0.49963433	3.3036027	-0.030846968	16.789053	12.961247	82.38808	-13.223063	-1.1175871e-08	-0.0012645861	-1.4901161e-08	0.0010183062	0.13484207	-0.0961574	191.68901	-124.32092	0	0	1.0	0.8769597	0.0022482355	5340000	12539.20296740532
178	19.055328	2.6736841	22.74991	12.164419	173.625	94.68185	351.0	23.0	1000.0	1010235.0	0.18812569832402234	1.9809754	0.5110045	3.3921523	0.033840485	17.782364	13.22502	83.86227	-9.950766	-3.7252903e-09	-0.0012047561	1.1920929e-07	-0.0029216856	0.13969283	-0.09776477	177.56445	-107.34416	0	0	1.0	0.87694514	0.0012590273	5370000	12606.079030275345
179	19.205935	3.5660443	24.093449	9.203019	186.58333	81.140274	436.0	63.0	1000.0	1016148.0	0.18817555555555557	1.9318198	0.51279175	3.0774279	-0.21317978	18.673536	13.165485	76.68875	-5.6790195	-4.656613e-09	-0.0010648569	-1.4901161e-08	0.0020594783	0.17369121	-0.12527965	193.50009	-120.467476	0	0	1.0	0.8768145	0.00093719614	5400000	12673.346290588379
180	18.879126	4.009071	22.954613	1.303598	192.33333	116.00778	413.0	0.0	1000.0	1022002.0	0.18821399631675875	1.9963192	0.529212	3.4965124	-0.2069374	19.150902	14.092116	95.30157	-7.758902	-1.1175871e-08	-0.0018978363	-7.8231096e-08	0.0009091897	0.15144917	-0.10905146	194.25414	-120.73896	0	0	1.0	0.87634283	0.00185927	5430000	12741.901246786118
181	20.015936	2.4381838	24.322836	14.355797	169.375	76.53802	310.0	31.0	1000.0	1027023.0	0.18809945054945054	1.9997709	0.49804622	3.1531425	-0.3472019	18.252014	13.380818	73.951836	-6.826626	3.7252903e-09	-0.0016037761	2.9802322e-08	-0.00084225205	0.12599853	-0.08847363	152.37094	-100.29431	0	0	1.0	0.875989	0.0014423521	5460000	12808.545273542404
182	18.64583	3.4222243	22.908007	4.058752	211.375	93.75714	398.0	53.0	1000.0	1033024.0	0.18816466302367943	1.9784814	0.48269776	3.1568863	-0.022440217	19.531805	13.208186	81.228714	-12.476124	-1.1175871e-08	-0.0013290412	7.450581e-09	-0.00069818366	0.19281727	-0.14147738	206.30925	-129.26427	0	0	1.0	0.8756283	0.0013253225	5490000	12875.37129187584
183	19.820475	2.3664272	25.58552	16.103754	199.375	105.46121	515.0	49.0	1000.0	1038849.0	0.18819728260869564	1.9633211	0.47363353	3.1976488	-0.26992893	20.905588	13.379547	81.923065	-4.4446764	5.122274e-09	-0.0011726958	2.2351742e-08	0.0026868964	0.13246351	-0.09219119	177.41385	-113.36866	0	0	1.0	0.87533605	0.00095230516	5520000	12942.48968744278
184	20.054964	2.5472422	23.49551	12.293815	162.70833	65.194244	329.0	42.0	1000.0	1044204.0	0.18814486486486487	2.0584354	0.4619616	3.1574244	0.101195276	18.771774	13.619621	88.024345	-4.0398927	-1.3038516e-08	-0.0012364585	1.2665987e-07	-0.0017121444	0.13380566	-0.09092763	150.17755	-96.80214	0	0	1.0	0.8751147	0.0008553505	5550000	13009.16226696968
185	19.618052	2.1818001	24.205162	15.138896	209.08333	133.22504	610.0	14.0	1000.0	1050078.0	0.18818602150537633	2.0166197	0.47086668	3.1064885	-0.0060674734	18.866888	13.030599	79.010124	-4.9056306	-9.313226e-09	-0.0011875089	0.0	-0.004482329	0.106048375	-0.07214564	190.3745	-124.5886	0	0	1.0	0.8748364	0.00104815	5580000	13076.154370546341
186	19.332499	3.482992	25.727211	8.614948	152.66667	114.390656	427.0	28.0	1000.0	1054532.0	0.18797361853832442	2.0070004	0.48638138	3.2522955	-0.21849856	18.273794	13.944317	89.14287	-7.2011175	1.8626451e-09	-0.0011323052	1.0430813e-07	-0.0008990336	0.15619883	-0.11085703	176.8512	-113.27889	0	0	1.0	0.8747652	0.0010984045	5610000	13143.019228935242
187	19.391317	2.2939749	23.274641	15.406381	204.95833	67.48363	362.0	77.0	1000.0	1060692.0	0.1880659574468085	2.004329	0.5224154	3.375107	-0.11710827	18.872858	14.357448	88.2602	-8.994911	8.381903e-09	-0.0009470441	-7.4505806e-08	0.001763843	0.14230473	-0.09788579	183.79778	-115.78479	0	0	1.0	0.87476784	0.001015804	5640000	13209.580252408981
188	19.266039	3.3466618	23.082937	10.216899	210.04167	104.2427	451.0	43.0	1000.0	1066955.0	0.18817548500881834	1.9726136	0.5158994	3.2662573	0.080841996	20.219278	13.328445	77.705154	-5.9375267	1.3038516e-08	-0.0017157145	-1.1920929e-07	0.0029932298	0.13358548	-0.093649045	181.65445	-113.62747	0	0	1.0	0.8746355	0.0018573822	5670000	13276.805063009262
189	19.013813	1.8285846	22.313997	14.521507	173.95833	94.539444	378.0	9.0	1000.0	1072321.0	0.18812649122807018	2.0114126	0.50212675	3.2399626	-0.07834621	19.47002	13.682801	74.90507	-7.053669	-2.3283064e-09	-0.00048688194	-1.7881393e-07	-0.00092293695	0.14026636	-0.10166079	176.59857	-106.598175	0	0	1.0	0.87459904	0.0020847884	5700000	13344.331569433212
190	18.970955	3.055273	24.908108	9.863891	235.08333	104.50435	497.0	54.0	1000.0	1078932.0	0.18829528795811518	1.9629568	0.480626	3.3298905	-0.0019552559	19.990837	12.903187	74.740456	-8.559835	-1.3038516e-08	-0.0005309917	-1.2665987e-07	-0.002172708	0.17635068	-0.12890418	221.55879	-146.82953	0	0	1.0	0.874687	0.0039396724	5730000	13413.016636133194
191	19.242327	3.2093997	27.476446	12.289013	224.08333	92.81698	387.0	0.0	1000.0	1085214.0	0.18840520833333332	1.9251701	0.51785237	3.198459	-0.17057541	22.841679	14.772261	84.389824	-9.996858	1.8626451e-09	-0.00073093525	5.9604645e-08	0.0019483264	0.16050255	-0.10695958	212.15356	-133.45786	0	0	1.0	0.8748405	0.0015739747	5760000	13480.66971731186
192	19.211887	3.2310636	24.437553	9.746878	204.91667	105.58247	443.0	49.0	1000.0	1091274.0	0.18847564766839378	1.9978868	0.483704	3.1883724	0.15190488	20.476429	14.36942	97.267975	-8.860722	1.8626451e-09	0.0007255906	-8.195639e-08	-0.013274103	0.17457959	-0.13203277	197.99332	-122.54907	0	0	1.0	0.8749491	0.0053718425	5790000	13548.33598279953
193	19.516478	3.516369	25.598722	13.670141	227.125	87.622444	416.0	106.0	1000.0	1097747.0	0.18861632302405498	1.9793738	0.53559446	3.1854203	-0.09509994	20.729794	13.428486	86.08754	-6.2794824	-9.313226e-10	-0.0016476163	-5.9604645e-08	-0.004253193	0.16374478	-0.11071938	191.38364	-121.249985	0	0	1.0	0.8752419	0.0031519432	5820000	13615.008898496628
194	19.130348	2.4146793	24.513033	13.91222	196.20833	81.62209	336.0	0.0	1000.0	1103447.0	0.1886234188034188	1.9873084	0.5315611	3.490613	-0.07414011	20.854963	13.26417	77.01458	-4.2695494	1.8626451e-09	0.00046845968	-1.2293458e-07	0.0007851133	0.14521381	-0.09940372	160.86089	-98.18491	0	0	1.0	0.8756259	0.0053216023	5850000	13682.49982047081
195	19.219719	2.303722	23.188957	12.658432	163.66667	92.305954	461.0	11.0	1000.0	1108196.0	0.1884687074829932	1.9255474	0.5390992	3.1269345	-0.4154425	18.103483	12.639148	81.148796	-4.659803	2.7939677e-09	-0.0014723784	5.9604645e-08	-0.004704547	0.14119655	-0.09615585	167.70746	-98.30904	0	0	1.0	0.8759605	0.0031114514	5880000	13749.315457582474
