Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
275	22.908659	1.3306296	26.068998	20.73958	66.333336	37.67168	176.0	0.0	1000.0	530176.0	0.06403091787439613	2.3493528	0.3669117	4.4496036	0.7172411	7.3340116	5.350854	37.328865	-1.4256504	-9.155274e-09	-0.00068420207	1.6276042e-08	-0.0002060384	0.08212995	-0.03471066	22.12865	-10.132949	0	0	1.0	1.0070753	0.0013334373	8280000	34995.22928190231
276	23.23759	1.0491018	24.853422	21.164822	50.833332	34.36382	117.0	0.0	1000.0	531701.0	0.06398327316486162	2.323695	0.3654548	3.69945	0.83956563	5.4859953	4.7134843	31.64683	-6.804716	-1.6276042e-08	-0.0010425404	-3.2552084e-08	0.00056115724	0.071867205	-0.026686873	21.781189	-9.800158	0	0	1.0	1.0066439	0.001383022	8310000	35119.07896709442
277	22.843916	1.03829	25.056675	20.348171	53.766666	37.653404	154.0	0.0	1000.0	533314.0	0.06394652278177458	2.3420699	0.36063185	3.5500042	0.808712	5.3540893	4.963428	39.207394	-3.8768597	4.0690105e-09	-0.0005066325	-1.2207031e-08	0.00026347654	0.06887439	-0.026707869	20.08064	-10.172165	0	0	1.0	1.0061817	0.0005932823	8340000	35243.19118022919
278	23.111393	1.6774961	27.49151	19.820019	58.966667	33.214943	132.0	0.0	1000.0	535083.0	0.06392867383512545	2.3249555	0.35310993	3.5810926	1.1649247	6.0722585	5.074219	39.603928	-3.4499195	0.0	-0.0008097514	-3.2552084e-08	0.00063502195	0.08233882	-0.03493483	20.227808	-10.545362	0	0	1.0	1.0059576	0.0013105083	8370000	35375.26972270012
279	23.124218	1.309741	25.210249	20.167635	57.833332	40.841225	141.0	0.0	1000.0	536818.0	0.06390690476190476	2.343014	0.35292044	3.6533523	1.1324865	5.765929	4.641189	32.54882	-2.887203	-2.8483074e-08	-0.0009931803	-8.138021e-09	0.0005386027	0.07920036	-0.02981218	20.992765	-9.812828	0	0	1.0	1.0059128	0.0012158997	8400000	35499.2089574337
280	23.353666	1.3301046	26.54835	21.125273	58.033333	38.039	155.0	0.0	1000.0	538559.0	0.06388600237247924	2.3558044	0.35343024	3.9664664	1.0088143	6.0881577	5.041284	35.21768	-2.3784618	4.0690105e-09	-0.008008666	0.0	0.0013478475	0.07802712	-0.029777236	19.93575	-8.6858635	0	0	79.0	1.0057468	0.0047976584	8430000	35647.801518917084
281	23.248238	1.3643194	26.80783	20.813429	51.4	29.95174	135.0	0.0	1000.0	540101.0	0.06384172576832152	2.3870018	0.36274323	3.5831208	0.9697529	5.560449	4.68102	29.783428	-2.628047	5.086263e-10	-0.0077800583	-1.6276042e-08	-0.00023242595	0.080949105	-0.032456227	22.907925	-11.382379	0	0	79.0	0.9787228	0.00541134	8460000	35796.51826238632
282	23.53117	1.5286548	26.533058	21.406212	41.566666	33.607224	123.0	0.0	1000.0	541348.0	0.06376301531213192	2.3855197	0.36365885	3.5465465	1.1608443	4.864939	4.3919845	33.572056	-4.3653765	5.086263e-10	-0.0016301543	-1.525879e-08	0.0011017079	0.09881818	-0.041614518	18.958595	-9.103937	0	0	6.0	0.95244914	0.0022845238	8490000	35922.20770359039
283	23.418854	1.3425229	25.67141	20.44587	44.133335	28.295738	95.0	0.0	1000.0	542672.0	0.06369389671361503	2.3943155	0.3656603	3.433431	1.1644559	4.5591283	4.4421024	31.880198	-4.161778	-2.0345052e-09	-0.0008118754	-2.8483074e-08	0.00018916016	0.080775596	-0.03434117	18.293152	-9.067626	0	0	1.0	0.9512014	0.0013836728	8520000	36050.78208947182
284	23.118355	1.0694648	25.31372	21.287514	69.933334	37.27996	171.0	0.0	1000.0	544770.0	0.06371578947368421	2.367788	0.35655856	3.648617	0.86307967	5.670846	5.1380672	33.73299	-4.0285797	-1.0172526e-09	0.00022016195	8.138021e-09	-0.00017144368	0.06522191	-0.030067094	28.561064	-13.262792	0	0	1.0	0.95073575	0.0033021271	8550000	36175.329483270645
285	23.311165	1.5133088	26.809334	20.091002	52.633335	29.185022	112.0	0.0	1000.0	546349.0	0.06367703962703963	2.3571177	0.34670416	3.480198	0.9733242	6.1353006	4.695256	31.726608	-3.5874295	-1.2207031e-08	0.0002828308	0.0	0.0024650716	0.06851513	-0.02791622	21.793453	-9.92096	0	0	1.0	0.9502058	0.0048502227	8580000	36300.40132236481
286	23.412401	1.7173346	27.76126	20.34253	49.933334	34.219814	126.0	0.0	1000.0	547847.0	0.06362915214866434	2.3617291	0.36381337	4.0600467	0.934153	5.4389634	4.450067	30.405893	-2.492728	-1.2207031e-08	-0.0008557108	-1.6276042e-08	-0.00022255046	0.07774729	-0.032875437	19.603546	-9.528792	0	0	1.0	0.9497998	0.0011679756	8610000	36425.07171583176
287	23.295101	1.6834399	27.938225	20.513184	65.73333	26.982628	129.0	14.0	1000.0	549819.0	0.06363645833333334	2.3624005	0.34956446	3.5163434	0.71142673	5.995853	5.0088077	34.11913	-3.7794847	-2.7974447e-09	-0.0006886063	-4.0690105e-09	-0.0011796346	0.08272386	-0.031140596	21.132912	-9.881578	0	0	1.0	0.9495103	0.0024265775	8640000	36548.89653468132
288	22.922764	1.2408159	25.376617	20.6804	63.5	32.522556	118.0	0.0	1000.0	551724.0	0.06363598615916954	2.3139462	0.35744458	3.5139506	0.8234712	6.1368585	4.5831275	30.744503	-2.740645	5.086263e-10	-0.00014312846	1.2207031e-08	0.00039277753	0.07699446	-0.029903412	28.595621	-13.674923	0	0	1.0	0.94949806	0.00061784463	8670000	36672.91857171059
289	23.154757	1.2808436	25.488083	20.083738	57.833332	34.85406	150.0	0.0	1000.0	553459.0	0.06361597701149425	2.3717973	0.35750973	3.4043858	1.0772449	6.3492875	4.877174	30.338385	-3.5845644	-6.1035155e-09	-0.00050358736	1.8310548e-08	0.0007707926	0.06704166	-0.02491812	24.762009	-10.930058	0	0	1.0	0.94960415	0.0023445128	8700000	36796.348599910736
290	23.351147	1.4482464	26.745441	20.25367	54.1	30.412004	112.0	9.0	1000.0	555082.0	0.06358327605956472	2.3541307	0.34665573	3.5113516	1.0210698	5.896099	4.8098516	32.425415	-3.037094	1.0172526e-08	-0.0009501221	6.9173176e-08	-0.00034225362	0.08412222	-0.028611336	21.73767	-10.836152	0	0	1.0	0.94968086	0.00085985515	8730000	36919.54166793823
291	23.616404	1.8520215	27.749077	17.374432	47.033333	33.96516	120.0	0.0	1000.0	556493.0	0.06352659817351598	2.3484182	0.35730526	3.3823075	0.93140286	5.208527	4.3904133	38.1432	-4.925207	6.1035155e-09	-0.0005463287	4.2724608e-08	0.00037065634	0.1021062	-0.04211245	18.718313	-8.567395	0	0	1.0	0.94984466	0.0005408025	8760000	37042.361627578735
292	22.91701	1.294687	25.510033	20.299042	56.633335	26.943748	110.0	0.0	1000.0	558192.0	0.06350307167235494	2.389229	0.37493193	3.6475987	0.73928595	5.6325655	4.6343155	31.94797	-2.0890315	-5.086263e-10	-0.0005509923	-1.2207031e-08	-0.0013772257	0.07833067	-0.030432064	20.39046	-9.187436	0	0	1.0	0.9499192	0.0011264371	8790000	37166.97167253494
293	23.421635	1.3117669	26.706732	21.027441	59.266666	34.404392	142.0	0.0	1000.0	559970.0	0.06348866213151927	2.3289323	0.33921105	3.4992566	0.9629083	5.8897276	4.352	27.342825	-1.726018	4.0690105e-09	-0.0007833038	7.120768e-08	-0.0017018088	0.07381765	-0.021108061	27.51902	-11.989337	0	0	1.0	0.9500461	0.0013732032	8820000	37290.51059627533
294	23.366674	1.3871224	26.659899	20.56724	53.966667	31.672789	130.0	6.0	1000.0	561589.0	0.06345638418079096	2.3684888	0.34873834	3.633706	0.892495	5.73597	4.8950295	34.2168	-3.0841584	-1.8310548e-08	-0.00077607826	-8.138021e-09	-0.00011871338	0.069271214	-0.020123232	19.938883	-9.268935	0	0	1.0	0.95029366	0.0013720253	8850000	37413.326082229614
295	23.235334	1.3810685	27.16479	21.2526	55.233334	38.534557	123.0	0.0	1000.0	563246.0	0.0634286036036036	2.353716	0.3525349	3.2949023	0.76206297	5.872972	4.6266623	33.954227	-2.6614294	-4.0690105e-09	-0.00051557616	1.8310548e-08	-0.00019022827	0.069323756	-0.02297208	22.224274	-10.129252	0	0	1.0	0.9504427	0.0006289449	8880000	37536.70754265785
296	23.392345	1.6343292	26.632198	20.365728	55.4	28.847416	120.0	12.0	1000.0	564908.0	0.06340157126823794	2.352827	0.34519485	3.3741825	0.88669676	5.419984	4.8975	36.95751	-4.07642	4.83195e-09	-0.00068313396	-2.8483074e-08	-0.0006231364	0.07082928	-0.023211684	21.823454	-10.478296	0	0	1.0	0.9505225	0.00063536986	8910000	37660.89901804924
297	23.273792	1.9158334	27.402843	20.230247	59.9	40.933563	146.0	0.0	1000.0	566705.0	0.06338982102908278	2.3574736	0.34463087	3.3532102	0.9265174	5.865251	4.8603487	34.230484	-2.5221527	4.641215e-09	-0.0007488299	2.2379558e-08	0.00040495401	0.084272094	-0.02787302	23.95367	-12.128952	0	0	1.0	0.9505551	0.0012086312	8940000	37784.00697374344
298	23.196262	1.7774147	29.042673	19.751183	40.5	32.328266	137.0	0.0	1000.0	567920.0	0.06331326644370122	2.3420696	0.36280861	3.544418	1.0255964	5.4669337	4.4614625	32.840996	-6.2013373	6.1035155e-09	-0.00041135662	3.86556e-08	3.1555173e-05	0.08443161	-0.031379983	17.276848	-8.6973915	0	0	1.0	0.95068294	0.00047652665	8970000	37907.85123205185
299	23.424871	1.4846102	27.242363	20.776117	60.466667	30.123892	143.0	8.0	1000.0	569734.0	0.06330377777777778	2.3493419	0.3452279	3.5487545	1.0466821	5.0318108	4.394186	33.32879	-2.6213467	-6.1035155e-09	-0.0003408366	-5.6966147e-08	-0.0003776693	0.07160352	-0.026356183	24.995747	-10.981917	0	0	1.0	0.9509333	0.0005457891	9000000	38031.153876543045
300	23.012213	1.4282511	27.159609	20.657589	53.733334	26.723188	113.0	0.0	1000.0	571346.0	0.06327198228128461	2.359324	0.3488519	3.7079237	0.8910974	6.3930235	4.57061	35.34195	-2.1476982	-1.0172526e-09	-0.0011800837	1.2207031e-08	0.00023216146	0.06610783	-0.02329674	18.663887	-8.499439	0	0	1.0	0.95103335	0.0011325221	9030000	38155.62542772293
301	23.005514	1.2841392	26.006718	20.664791	52.866665	34.3596	130.0	0.0	1000.0	572932.0	0.06323752759381898	2.3454802	0.3534586	3.3038867	1.0507892	5.237953	4.3866467	33.75701	-2.8642926	-6.1035155e-09	-0.00050084124	5.2897136e-08	4.884847e-05	0.07197482	-0.026433744	19.311235	-8.34728	0	0	1.0	0.95098853	0.00054870744	9060000	38280.22162437439
302	23.712627	1.4577044	26.286066	20.643902	60.233334	32.00696	126.0	6.0	1000.0	574739.0	0.06322761276127613	2.3436334	0.34874174	3.5660777	0.7905901	5.986224	4.7432237	32.16639	-4.3156595	-4.0690105e-09	-0.00023656615	-6.510417e-08	1.6593423e-05	0.094369054	-0.033440933	22.896029	-10.997487	0	0	1.0	0.9508541	0.0001576505	9090000	38405.44829797745
303	22.766623	1.6784937	25.908419	20.081121	50.466667	31.80119	105.0	0.0	1000.0	576253.0	0.06318563596491228	2.3705518	0.3629916	3.7469306	0.8973783	5.379277	4.6041536	30.14103	-3.2088032	-1.9582112e-08	-0.0006669397	2.4414062e-08	0.00046769207	0.08191688	-0.03490436	19.780956	-8.605561	0	0	1.0	0.95061415	0.00083996326	9120000	38531.02993106842
304	23.321419	1.561801	26.669191	19.801744	46.233334	30.024082	98.0	0.0	1000.0	577640.0	0.06313005464480874	2.3540993	0.37022382	4.543798	0.98176503	4.8583417	4.2652655	31.017258	-2.1939206	3.2424927e-09	-0.00062948995	1.8310548e-08	0.00038779704	0.087360956	-0.035141	17.768837	-8.400122	0	0	1.0	0.950445	0.0006733	9150000	38656.356509685516
305	23.279133	1.6334509	28.398085	20.205942	50.6	33.223083	124.0	0.0	1000.0	579158.0	0.06308910675381263	2.3371	0.3547057	4.070858	0.7705209	4.908452	4.5895476	37.66246	-3.2945862	1.4241537e-08	-0.008092447	-8.138021e-09	-0.0007906087	0.08611191	-0.030645788	17.146961	-7.218708	0	0	79.0	0.95030385	0.004956895	9180000	38805.9241809845
306	23.461151	1.3878785	26.728308	20.195946	50.266666	30.789536	102.0	0.0	1000.0	580666.0	0.06304733984799131	2.3766763	0.35943398	3.5217485	0.75351536	5.0919175	4.5729036	38.365993	-2.2066026	3.0517577e-09	-0.0085073095	1.6276042e-08	-0.00048006183	0.07359422	-0.027140003	16.905077	-7.4070683	0	0	79.0	0.9287263	0.005019694	9210000	38955.78940439224
307	23.514399	1.7127566	27.801842	19.35649	56.033333	32.859787	117.0	0.0	1000.0	582347.0	0.0630245670995671	2.3930843	0.35171008	3.5962856	1.3107178	5.4330525	4.688071	36.24323	-1.9907907	-8.138021e-09	-0.008208428	-3.2552084e-08	-0.0007348714	0.08669134	-0.029448938	17.84177	-8.489553	0	0	79.0	0.89829695	0.005438561	9240000	39105.20253396034
308	23.402637	1.5154382	27.210833	21.084993	52.6	35.532703	123.0	0.0	1000.0	583925.0	0.0629908306364617	2.3638356	0.3572529	3.7414744	1.0106499	5.3513966	4.5692244	35.985382	-3.1882596	-1.780192e-08	0.0024534408	1.0172526e-08	0.0026473664	0.07847607	-0.025929376	17.463911	-7.451251	0	0	6.0	0.8741554	0.009225876	9270000	39231.98318147659
309	23.037233	1.3599705	25.791502	18.414814	48.633335	27.09918	95.0	0.0	1000.0	585384.0	0.06294451612903226	2.3619072	0.35734195	3.4311519	1.1036441	5.2532644	4.569573	30.152607	-2.1839602	-6.1035155e-09	-0.0006259867	0.0	-0.0005315999	0.07778708	-0.027556218	20.319859	-9.215709	0	0	1.0	0.8720338	0.0013137759	9300000	39356.74485063553
310	22.738527	1.6075879	26.111477	19.574081	45.7	34.142982	143.0	0.0	1000.0	586755.0	0.06288906752411576	2.3206465	0.3542811	3.3480334	-0.12820852	4.6776366	4.1721272	30.064852	-2.3653202	-8.265177e-09	-0.00017132708	3.000895e-08	0.00043095349	0.0714054	-0.025372785	19.139074	-9.533324	0	0	1.0	0.8714503	0.0005429086	9330000	39481.73226809502
311	23.52801	1.6055015	27.797192	19.85429	48.9	38.433796	143.0	0.0	1000.0	588222.0	0.06284423076923076	2.3403811	0.35130057	3.4268374	1.000326	4.682471	4.583016	36.068905	-3.4988706	0.0	-0.00020304769	-3.2552084e-08	0.0006353678	0.08790544	-0.029286165	19.568552	-10.136704	0	0	1.0	0.87089354	0.0014295133	9360000	39607.00667333603
312	23.539299	1.3797365	26.724466	20.734634	54.433334	34.06531	128.0	0.0	1000.0	589855.0	0.06281735889243877	2.3845093	0.36185735	3.6434927	1.0238894	5.5902176	4.7189903	32.760025	-4.194322	4.0690105e-09	-0.00046864522	-7.1207684e-09	-0.00039062195	0.069841735	-0.0237832	22.51014	-10.408994	0	0	1.0	0.87042886	0.00089728	9390000	39733.63789463043
313	23.583162	1.7625678	26.747684	18.680157	48.866665	27.548422	111.0	11.0	1000.0	591321.0	0.06277292993630573	2.366703	0.3542166	3.6854804	1.0180895	5.245607	4.3501077	39.43418	-4.055011	-8.138021e-09	-0.0006549642	4.679362e-08	-0.00095881347	0.085002646	-0.029515017	18.657959	-8.459727	0	0	1.0	0.87017554	0.001784203	9420000	39861.4630150795
314	23.384928	1.468688	26.750542	20.789185	49.1	31.640005	147.0	0.0	1000.0	592794.0	0.0627295238095238	2.3863933	0.36460555	3.7282112	0.65551156	5.0566688	4.4382153	32.99824	-3.6559954	-7.1207684e-09	-0.0007816859	-4.0690105e-09	0.00074735517	0.07188925	-0.026364315	20.677813	-9.528834	0	0	1.0	0.8702415	0.001320376	9450000	39985.36303853989
315	23.285124	1.5445508	27.332422	21.609377	45.1	31.310648	114.0	0.0	1000.0	594147.0	0.0626737341772152	2.3859682	0.35657015	3.7540514	0.97579443	4.9080963	4.8195972	34.484474	-3.0627093	8.138021e-09	-0.00051309203	-1.4241537e-08	-0.00073903194	0.07023116	-0.023865234	16.426996	-7.4741173	0	0	1.0	0.8706515	0.001884843	9480000	40109.412690639496
316	23.103056	1.5239848	26.931887	20.100727	55.833332	31.303976	108.0	0.0	1000.0	595822.0	0.06265215562565721	2.3618107	0.34938017	3.616413	0.7901167	4.610795	4.2277184	33.46783	-4.1161194	-6.1035155e-09	-0.00068934425	0.0	-0.0014842732	0.07462663	-0.023305733	23.030508	-10.846902	0	0	1.0	0.8712147	0.0028454394	9510000	40233.46276593208
317	23.279917	1.4728347	26.429403	20.9945	50.266666	32.525818	122.0	0.0	1000.0	597330.0	0.06261320754716981	2.342169	0.35854587	3.473743	0.8552587	5.810432	4.6392975	31.332561	-3.8615751	-5.086263e-09	0.00020836081	-1.2207031e-08	0.000429895	0.074227944	-0.02496808	17.862314	-8.498013	0	0	1.0	0.87152016	0.0018172733	9540000	40358.12382698059
318	23.89786	1.2100801	26.38058	21.798344	54.866665	38.506912	127.0	0.0	1000.0	598976.0	0.06258892371995821	2.3683634	0.3581528	3.845564	0.7978625	5.377342	4.6922374	38.002426	-3.8948214	4.0690105e-09	-0.0002111613	-3.4586588e-08	0.0010347168	0.08735145	-0.035011105	20.336035	-10.223665	0	0	1.0	0.8718863	0.0037234111	9570000	40482.29012680054
319	23.35013	1.3836803	27.694687	20.521736	62.2	31.210466	129.0	0.0	1000.0	600842.0	0.06258770833333334	2.399086	0.35605165	3.5230832	1.0359856	6.2970333	5.04523	33.971687	-2.9030817	6.1035155e-09	-0.0014622741	5.493164e-08	-0.002156082	0.06611058	-0.023870125	21.527857	-9.563799	0	0	1.0	0.87258995	0.004306339	9600000	40605.72259640694
320	22.875017	1.4237245	26.162426	20.124746	59.433334	32.14414	151.0	0.0	1000.0	602625.0	0.0625778816199377	2.3616383	0.35269788	3.5014489	1.0017921	6.3306394	4.8654175	35.950367	-1.9939563	2.0345052e-08	-0.0005129476	-2.0345052e-08	0.0019513143	0.0655739	-0.021352839	17.134699	-7.00342	0	0	1.0	0.8733411	0.00493999	9630000	40730.413387537
321	22.79323	1.4868643	26.102074	19.697573	51.0	34.24909	131.0	0.0	1000.0	604155.0	0.0625419254658385	2.326059	0.35133895	3.4755864	1.0661622	5.5965605	4.493082	32.932453	-3.2926116	5.086263e-09	-0.0004511116	4.0690105e-09	-0.0003563558	0.07605293	-0.027139496	22.781286	-10.056787	0	0	1.0	0.87422585	0.00256425	9660000	40854.27958607674
322	23.105137	1.5174944	26.42867	20.016565	51.466667	30.721039	120.0	0.0	1000.0	605699.0	0.0625076367389061	2.3355794	0.34618008	3.4465108	1.1867218	5.3616147	4.822191	34.40723	-3.933158	-1.7293294e-08	0.00017743072	-2.339681e-08	-0.00095416006	0.07622509	-0.02663058	19.206305	-8.880027	0	0	1.0	0.87492543	0.0019649412	9690000	40979.31135869026
323	23.282461	1.7357305	26.564112	20.67926	52.766666	39.92216	159.0	0.0	1000.0	607282.0	0.062477572016460904	2.3296812	0.33796477	3.4740665	0.6983403	5.444439	4.642092	34.52369	-2.588646	-4.0690105e-09	-0.0010357077	1.6276042e-08	-0.0012648356	0.06661927	-0.021779697	20.42508	-9.011471	0	0	1.0	0.87564355	0.0026851192	9720000	41102.96636080742
324	22.921034	1.3110108	25.622616	20.827642	51.766666	43.460087	132.0	0.0	1000.0	608835.0	0.06244461538461538	2.3460326	0.35387778	3.4581242	1.011185	5.61925	4.8579445	40.58515	-2.455808	-4.0690105e-09	-0.0011395558	9.155274e-09	0.00067095034	0.058674067	-0.019273523	24.044613	-10.945081	0	0	1.0	0.8764442	0.004237118	9750000	41227.12356734276
325	23.688288	1.239935	25.880028	21.4322	53.666668	41.61196	202.0	0.0	1000.0	610445.0	0.06241768916155419	2.3284266	0.33967513	3.4393547	0.942761	5.3318396	5.3551073	38.944557	-2.619698	-3.941854e-09	-0.0005524954	2.4414062e-08	0.0005690186	0.079152964	-0.027506575	22.661308	-11.089123	0	0	1.0	0.8772303	0.0015059802	9780000	41351.79802823067
326	23.2867	1.0743487	25.098732	21.12883	51.8	38.203316	142.0	0.0	1000.0	611999.0	0.062385219164118245	2.4002147	0.35535267	3.4345658	1.0538422	5.2406254	4.9317527	35.759655	-3.7917295	-4.0690105e-09	-0.0003154907	-3.6621095e-08	0.00031283364	0.06832127	-0.019931003	21.354425	-9.673293	0	0	1.0	0.87791896	0.0017269567	9810000	41475.315532922745
327	23.13944	1.2810379	25.721945	19.598896	51.366665	30.580475	109.0	0.0	1000.0	613540.0	0.06235162601626016	2.3469992	0.33913398	3.4061246	0.93169135	5.60569	4.867065	34.95849	-2.6684794	-2.8483074e-08	-0.00051207276	3.0517577e-09	-4.9276732e-05	0.076972805	-0.025715496	20.028095	-8.965278	0	0	1.0	0.8787127	0.00051107776	9840000	41599.99110722542
328	23.40099	1.482517	26.684172	20.869577	46.866665	32.357105	131.0	0.0	1000.0	614946.0	0.062304559270516716	2.3684943	0.35563368	4.1313314	0.7943215	4.8375916	4.289984	29.831291	-2.8922594	0.0	-0.00061058556	-8.138021e-09	0.00075653486	0.08509507	-0.028651241	18.024841	-8.026881	0	0	1.0	0.87926245	0.00060553453	9870000	41724.0122153759
329	22.931837	1.3558934	26.124662	20.057543	52.4	34.028027	125.0	0.0	1000.0	616518.0	0.06227454545454546	2.361216	0.36594954	3.4265757	0.8186369	5.0832186	4.474356	34.755573	-2.2197886	-3.0517577e-09	-0.00051499024	2.0345052e-09	0.00014615072	0.0707974	-0.021238763	20.411879	-9.086554	0	0	1.0	0.879908	0.0005393041	9900000	41848.41335439682
330	22.951403	1.5840056	28.26993	20.830023	56.033333	34.219376	133.0	0.0	1000.0	618199.0	0.062255689828801614	2.347701	0.35419634	3.4099693	0.98394656	5.5630984	4.9973216	34.40711	-2.6260998	0.0	-0.00018278402	3.4586588e-08	0.00061797485	0.08607342	-0.027225804	18.968029	-9.462937	0	0	1.0	0.8806896	0.0009997478	9930000	41972.95066738129
331	23.166782	1.253921	25.836607	19.2675	50.7	39.10256	163.0	0.0	1000.0	619720.0	0.062220883534136545	2.3180513	0.3499919	3.3728952	0.92051214	5.850649	4.638348	31.164028	-2.7626498	-5.086263e-09	-0.0007110708	-7.324219e-08	0.00033791506	0.07759075	-0.029778026	21.814863	-11.150641	0	0	1.0	0.8815567	0.0005580065	9960000	42097.02857542038
332	23.314526	1.2307028	25.246798	20.702082	57.3	35.205254	128.0	0.0	1000.0	621439.0	0.06220610610610611	2.3550224	0.34482792	3.73038	0.8868328	5.6994224	5.0981584	40.950825	-3.2193303	-6.1035155e-09	-0.00094172364	1.6276042e-08	-0.0002129313	0.08584943	-0.03240245	24.088741	-11.419839	0	0	1.0	0.8823851	0.0011725106	9990000	42221.76106953621
